neris_id_incident,neris_id_entity,incident_type,status,call_create,dispatch_time,arrival_time,cleared_time,latitude,longitude,address,civilian_injuries,civilian_fatalities,firefighter_injuries,firefighter_fatalities,primary_action,area_of_origin,fire_cause,construction_type,aid_type
INC-2023-4768,VA-FDID-042,Service Call,Closed,2023-04-27T14:17:33,2023-04-27T14:20:19,2023-04-27T14:28:38,2023-04-27T15:38:18,37.513372,-77.519274,1134 Washington Blvd Bon Air VA,0,0,0,0,Service,,,,None
INC-2023-4769,VA-FDID-042,EMS,Closed,2023-06-11T03:55:46,2023-06-11T03:57:27,2023-06-11T04:03:05,2023-06-11T05:22:20,37.455447,-77.485168,8513 Main St Bon Air VA,3,0,0,0,Medical Aid,,,,None
INC-2023-4770,VA-FDID-042,Brush/Grass Fire,Closed,2024-10-08T02:12:45,2024-10-08T02:15:11,2024-10-08T02:27:32,2024-10-08T03:23:25,37.518668,-77.376651,1535 Hill St Chester VA,0,0,0,0,Extinguishment,Bedroom,,,None
INC-2023-4771,VA-FDID-042,EMS,Closed,2024-02-29T04:50:44,2024-02-29T04:55:31,2024-02-29T05:02:50,2024-02-29T06:02:28,37.232565,-77.445433,7786 River Rd Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4772,VA-FDID-042,Brush/Grass Fire,Closed,2024-06-25T15:25:50,2024-06-25T15:29:31,2024-06-25T15:39:45,2024-06-25T17:04:23,37.496652,-77.411251,9634 Mill Rd Ettrick VA,0,0,0,0,Extinguishment,Bedroom,Electrical,,None
INC-2023-4773,VA-FDID-042,EMS,Closed,2024-01-13T02:31:45,2024-01-13T02:35:56,2024-01-13T02:42:15,2024-01-13T03:08:08,37.296446,-77.315931,7957 Church Ave Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4774,VA-FDID-042,Vehicle Fire,Closed,2023-10-23T15:24:18,2023-10-23T15:28:58,2023-10-23T15:43:31,2023-10-23T17:41:58,37.511307,-77.622724,195 Main St Chester VA,0,0,0,0,Extinguishment,Roof,Electrical,,None
INC-2023-4775,VA-FDID-042,False Alarm,Closed,2023-11-09T13:37:39,2023-11-09T13:39:58,2023-11-09T13:47:51,2023-11-09T14:37:30,37.426621,-77.628954,5926 Hill St Richmond VA,0,0,0,0,Investigated,,,,None
INC-2023-4776,VA-FDID-042,EMS,Closed,2024-07-31T15:34:13,2024-07-31T15:39:07,2024-07-31T15:44:14,2024-07-31T16:13:15,37.248613,-77.652606,2749 Park Dr Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4777,VA-FDID-042,Gas Leak,Closed,2024-12-24T05:54:16,2024-12-24T05:57:44,2024-12-24T06:05:21,2024-12-24T08:04:23,37.244664,-77.381263,7128 School St Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-4778,VA-FDID-042,EMS,Closed,2024-09-04T15:18:40,2024-09-04T15:22:46,2024-09-04T15:28:21,2024-09-04T16:56:26,37.504052,-77.37202,4123 Oak Ave Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4779,VA-FDID-042,EMS,Closed,2024-06-12T23:18:48,2024-06-12T23:21:28,2024-06-12T23:26:04,2024-06-12T23:52:37,37.474215,-77.631624,867 Pine Rd Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4780,VA-FDID-042,False Alarm,Closed,2024-09-21T17:44:38,2024-09-21T17:48:39,2024-09-21T17:58:33,2024-09-21T18:30:41,37.234261,-77.486677,9884 Maple Ave Chester VA,0,0,0,0,Investigated,,,,None
INC-2023-4781,VA-FDID-042,Water Rescue,Closed,2024-08-23T00:47:44,2024-08-23T00:49:42,2024-08-23T01:03:29,2024-08-23T01:48:25,37.449346,-77.702736,5679 Mill Rd Chester VA,0,0,0,0,Rescue,,,,None
INC-2023-4782,VA-FDID-042,Structure Fire,Closed,2024-11-04T07:42:31,2024-11-04T07:45:36,2024-11-04T07:56:35,2024-11-04T09:38:18,37.473131,-77.421657,5947 Park Dr Bon Air VA,0,0,0,0,Extinguishment,Outside,Arson,Open Land,None
INC-2023-4783,VA-FDID-042,EMS,Closed,2024-03-16T06:15:59,2024-03-16T06:18:04,2024-03-16T06:29:17,2024-03-16T07:21:30,37.45677,-77.639524,4940 Maple Ave Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4784,VA-FDID-042,Structure Fire,Closed,2024-06-12T12:04:27,2024-06-12T12:05:46,2024-06-12T12:16:41,2024-06-12T12:41:20,37.446121,-77.599854,7726 Lake Rd Ettrick VA,0,0,0,0,Extinguishment,Garage,Mechanical,,None
INC-2023-4785,VA-FDID-042,CO Alarm,Closed,2023-07-30T12:15:36,2023-07-30T12:19:02,2023-07-30T12:27:58,2023-07-30T13:25:58,37.36423,-77.384267,5049 Lake Rd Midlothian VA,0,0,0,0,Investigated,,,,None
INC-2023-4786,VA-FDID-042,EMS,Closed,2024-04-26T00:10:48,2024-04-26T00:13:05,2024-04-26T00:22:41,2024-04-26T00:53:39,37.437894,-77.63515,6128 Park Dr Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4787,VA-FDID-042,Structure Fire,Closed,2023-10-22T17:09:49,2023-10-22T17:12:51,2023-10-22T17:17:56,2023-10-22T18:07:53,37.288894,-77.474265,4520 Cedar Ln Chesterfield VA,0,0,0,0,Extinguishment,Engine Area,Electrical,Masonry,None
INC-2023-4788,VA-FDID-042,Electrical,Closed,2023-06-14T07:47:46,2023-06-14T07:50:16,2023-06-14T07:59:46,2023-06-14T08:55:48,37.338076,-77.336467,2513 Hill St Midlothian VA,0,0,0,0,Extinguishment,Roof,Arson,,None
INC-2023-4789,VA-FDID-042,Structure Fire,Closed,2024-10-13T13:33:56,2024-10-13T13:38:26,2024-10-13T13:49:29,2024-10-13T15:13:27,37.36042,-77.361715,3667 Main St Chesterfield VA,0,0,1,0,Extinguishment,Basement,Heating,Open Land,None
INC-2023-4790,VA-FDID-042,EMS,Closed,2023-11-03T21:52:10,2023-11-03T21:53:23,2023-11-03T22:05:33,2023-11-03T23:12:28,37.518566,-77.326899,9326 Oak Ave Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4791,VA-FDID-042,EMS,Closed,2024-03-28T04:54:13,2024-03-28T04:57:33,2024-03-28T05:04:14,2024-03-28T06:34:49,37.508455,-77.480227,1473 Lake Rd Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4792,VA-FDID-042,Wildfire,Closed,2023-01-11T05:14:02,2023-01-11T05:16:02,2023-01-11T05:30:39,2023-01-11T06:58:57,37.319017,-77.450575,5373 Maple Ave Richmond VA,0,0,0,0,Extinguishment,Bedroom,Electrical,,None
INC-2023-4793,VA-FDID-042,False Alarm,Closed,2023-07-25T22:13:58,2023-07-25T22:15:32,2023-07-25T22:27:23,2023-07-25T23:55:57,37.328101,-77.398177,6767 Elm St Richmond VA,0,0,0,0,Investigated,,,,None
INC-2023-4794,VA-FDID-042,EMS,Closed,2024-12-20T05:19:04,2024-12-20T05:22:56,2024-12-20T05:34:49,2024-12-20T07:32:30,37.281145,-77.613983,8380 Valley Dr Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4795,VA-FDID-042,Vehicle Fire,Closed,2023-11-15T02:16:49,2023-11-15T02:18:10,2023-11-15T02:26:44,2023-11-15T04:07:39,37.408761,-77.568819,673 Oak Ave Midlothian VA,0,0,0,0,Extinguishment,Basement,Smoking,,None
INC-2023-4796,VA-FDID-042,EMS,Closed,2023-09-09T21:54:23,2023-09-09T21:56:48,2023-09-09T22:00:51,2023-09-09T22:33:02,37.265534,-77.649088,1302 Hill St Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4797,VA-FDID-042,EMS,Closed,2024-01-26T12:36:20,2024-01-26T12:39:43,2024-01-26T12:45:25,2024-01-26T13:33:20,37.251671,-77.31724,5963 Hill St Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4798,VA-FDID-042,EMS,Closed,2024-07-07T09:49:34,2024-07-07T09:50:40,2024-07-07T10:04:19,2024-07-07T12:00:04,37.273603,-77.337048,2582 Church Ave Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4799,VA-FDID-042,Hazmat,Closed,2023-02-23T15:56:58,2023-02-23T15:59:47,2023-02-23T16:10:44,2023-02-23T17:51:34,37.3596,-77.377956,6716 Valley Dr Chesterfield VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-4800,VA-FDID-042,False Alarm,Closed,2023-10-21T17:13:06,2023-10-21T17:16:00,2023-10-21T17:24:56,2023-10-21T17:53:10,37.433104,-77.698644,217 River Rd Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-4801,VA-FDID-042,Service Call,Closed,2023-08-17T01:45:18,2023-08-17T01:49:06,2023-08-17T02:00:05,2023-08-17T02:45:22,37.337604,-77.374345,5835 River Rd Richmond VA,0,0,0,0,Service,,,,None
INC-2023-4802,VA-FDID-042,EMS,Closed,2023-09-16T04:41:06,2023-09-16T04:42:19,2023-09-16T04:48:20,2023-09-16T05:30:25,37.32943,-77.605007,3352 Washington Blvd Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4803,VA-FDID-042,False Alarm,Closed,2023-02-17T19:06:26,2023-02-17T19:09:27,2023-02-17T19:24:16,2023-02-17T20:29:05,37.502714,-77.586623,474 Cedar Ln Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-4804,VA-FDID-042,Electrical,Closed,2023-02-27T12:13:58,2023-02-27T12:18:04,2023-02-27T12:26:30,2023-02-27T13:31:37,37.513744,-77.404145,8190 Elm St Richmond VA,0,0,0,0,Extinguishment,Garage,Arson,,None
INC-2023-4805,VA-FDID-042,False Alarm,Closed,2023-03-20T07:31:11,2023-03-20T07:35:38,2023-03-20T07:49:02,2023-03-20T08:53:19,37.491768,-77.565283,113 Elm St Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-4806,VA-FDID-042,Vehicle Fire,Closed,2023-01-11T16:11:59,2023-01-11T16:15:12,2023-01-11T16:22:45,2023-01-11T18:22:02,37.345544,-77.520967,2537 Lake Rd Chesterfield VA,0,0,0,0,Extinguishment,,Arson,,None
INC-2023-4807,VA-FDID-042,MVA,Closed,2024-09-08T04:30:47,2024-09-08T04:34:29,2024-09-08T04:48:01,2024-09-08T06:47:48,37.441321,-77.543475,6459 Lake Rd Chesterfield VA,0,0,0,0,Rescue,,,,None
INC-2023-4808,VA-FDID-042,Brush/Grass Fire,Closed,2024-06-10T22:25:27,2024-06-10T22:30:27,2024-06-10T22:37:31,2024-06-11T00:09:54,37.331345,-77.323979,3305 Main St Midlothian VA,0,0,0,0,Extinguishment,Bedroom,Mechanical,,None
INC-2023-4809,VA-FDID-042,EMS,Closed,2024-11-05T07:12:08,2024-11-05T07:14:58,2024-11-05T07:22:57,2024-11-05T09:12:03,37.36155,-77.521799,2752 Park Dr Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4810,VA-FDID-042,CO Alarm,Closed,2024-05-26T16:45:49,2024-05-26T16:50:27,2024-05-26T17:00:24,2024-05-26T17:27:37,37.282962,-77.457785,176 Hill St Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-4811,VA-FDID-042,Hazmat,Closed,2023-12-10T23:12:16,2023-12-10T23:16:23,2023-12-10T23:29:57,2023-12-11T00:59:56,37.481441,-77.68714,4402 Lake Rd Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-4812,VA-FDID-042,Vehicle Fire,Closed,2023-01-20T04:58:12,2023-01-20T05:02:53,2023-01-20T05:11:24,2023-01-20T05:54:42,37.492608,-77.587635,7425 Lake Rd Midlothian VA,0,0,0,0,Extinguishment,Roof,Electrical,,None
INC-2023-4813,VA-FDID-042,Structure Fire,Closed,2023-07-22T03:55:24,2023-07-22T03:59:18,2023-07-22T04:12:02,2023-07-22T05:42:47,37.366885,-77.380079,5822 Valley Dr Colonial Heights VA,0,0,0,0,Extinguishment,,Arson,Masonry,None
INC-2023-4814,VA-FDID-042,EMS,Closed,2024-04-04T10:59:55,2024-04-04T11:04:54,2024-04-04T11:12:18,2024-04-04T12:34:34,37.417566,-77.473072,1133 Washington Blvd Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4815,VA-FDID-042,False Alarm,Closed,2024-01-07T00:45:10,2024-01-07T00:49:06,2024-01-07T00:57:07,2024-01-07T01:48:29,37.23144,-77.456765,9632 Pine Rd Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-4816,VA-FDID-042,Brush/Grass Fire,Closed,2024-12-02T23:39:37,2024-12-02T23:43:24,2024-12-02T23:57:14,2024-12-03T00:42:37,37.45815,-77.349958,5047 Elm St Bon Air VA,0,0,0,0,Extinguishment,Roof,Mechanical,,None
INC-2023-4817,VA-FDID-042,False Alarm,Closed,2023-03-21T14:04:44,2023-03-21T14:07:10,2023-03-21T14:15:17,2023-03-21T15:35:59,37.311977,-77.542751,6245 Mill Rd Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-4818,VA-FDID-042,EMS,Closed,2023-12-11T07:16:47,2023-12-11T07:19:23,2023-12-11T07:28:26,2023-12-11T08:20:43,37.347121,-77.444777,1960 Oak Ave Bon Air VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4819,VA-FDID-042,EMS,Closed,2024-11-13T15:51:24,2024-11-13T15:53:43,2024-11-13T15:58:55,2024-11-13T17:26:23,37.263301,-77.497139,5028 Park Dr Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4820,VA-FDID-042,EMS,Closed,2024-07-22T15:18:46,2024-07-22T15:20:30,2024-07-22T15:30:02,2024-07-22T16:02:01,37.23102,-77.365184,543 Elm St Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4821,VA-FDID-042,EMS,Closed,2024-06-22T18:08:03,2024-06-22T18:12:23,2024-06-22T18:20:57,2024-06-22T19:58:59,37.428084,-77.678952,1354 Main St Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4822,VA-FDID-042,Wildfire,Closed,2024-05-17T11:59:27,2024-05-17T12:03:54,2024-05-17T12:13:06,2024-05-17T13:36:55,37.305462,-77.481961,5233 School St Bon Air VA,0,0,0,0,Extinguishment,Basement,Arson,,None
INC-2023-4823,VA-FDID-042,Water Rescue,Closed,2023-05-27T15:50:15,2023-05-27T15:51:29,2023-05-27T15:58:39,2023-05-27T16:27:53,37.279844,-77.577155,8931 Elm St Midlothian VA,0,0,1,0,Rescue,,,,None
INC-2023-4824,VA-FDID-042,Hazmat,Closed,2024-08-05T02:20:30,2024-08-05T02:21:41,2024-08-05T02:35:39,2024-08-05T03:20:17,37.366403,-77.448497,6047 Park Dr Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-4825,VA-FDID-042,EMS,Closed,2023-09-14T08:58:28,2023-09-14T09:00:13,2023-09-14T09:09:30,2023-09-14T11:02:11,37.366543,-77.327069,6427 River Rd Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4826,VA-FDID-042,False Alarm,Closed,2023-11-06T12:17:26,2023-11-06T12:20:17,2023-11-06T12:34:38,2023-11-06T14:20:04,37.267478,-77.361194,8026 Mill Rd Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-4827,VA-FDID-042,EMS,Closed,2024-08-08T13:29:50,2024-08-08T13:33:49,2024-08-08T13:39:47,2024-08-08T15:38:06,37.507612,-77.44682,517 Lake Rd Bon Air VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4828,VA-FDID-042,EMS,Closed,2023-08-24T00:21:58,2023-08-24T00:24:27,2023-08-24T00:32:23,2023-08-24T02:11:52,37.35984,-77.56204,866 Lake Rd Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4829,VA-FDID-042,Brush/Grass Fire,Closed,2024-02-03T22:08:55,2024-02-03T22:11:34,2024-02-03T22:25:43,2024-02-03T23:54:12,37.241774,-77.650633,5066 Pine Rd Richmond VA,0,0,0,0,Extinguishment,Engine Area,Arson,,None
INC-2023-4830,VA-FDID-042,False Alarm,Closed,2024-05-26T21:02:53,2024-05-26T21:06:14,2024-05-26T21:14:56,2024-05-26T22:59:18,37.497042,-77.662483,4905 Mill Rd Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-4831,VA-FDID-042,Vehicle Fire,Closed,2023-03-05T15:34:25,2023-03-05T15:36:25,2023-03-05T15:48:47,2023-03-05T17:35:12,37.409678,-77.545681,393 Valley Dr Colonial Heights VA,0,0,0,0,Extinguishment,Living Room,Natural,,None
INC-2023-4832,VA-FDID-042,Water Rescue,Closed,2024-06-14T20:34:42,2024-06-14T20:36:19,2024-06-14T20:40:30,2024-06-14T22:33:45,37.232884,-77.433227,2922 River Rd Bon Air VA,0,0,0,0,Rescue,,,,None
INC-2023-4833,VA-FDID-042,MVA,Closed,2024-09-07T08:55:43,2024-09-07T08:57:18,2024-09-07T09:11:58,2024-09-07T10:08:34,37.35458,-77.453389,3418 Main St Chesterfield VA,0,0,0,0,Rescue,,,,None
INC-2023-4834,VA-FDID-042,Water Rescue,Closed,2023-04-10T06:03:17,2023-04-10T06:06:37,2023-04-10T06:12:22,2023-04-10T07:26:48,37.415029,-77.624081,5346 Valley Dr Chesterfield VA,0,0,0,0,Rescue,,,,None
INC-2023-4835,VA-FDID-042,EMS,Closed,2024-07-10T19:51:20,2024-07-10T19:53:18,2024-07-10T20:00:08,2024-07-10T21:27:42,37.271091,-77.584012,2364 Pine Rd Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4836,VA-FDID-042,EMS,Closed,2024-02-05T14:17:26,2024-02-05T14:20:48,2024-02-05T14:33:45,2024-02-05T16:21:42,37.428247,-77.604284,9001 River Rd Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4837,VA-FDID-042,EMS,Closed,2024-06-04T18:13:40,2024-06-04T18:15:34,2024-06-04T18:22:50,2024-06-04T19:00:09,37.280936,-77.330225,5033 Washington Blvd Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4838,VA-FDID-042,Wildfire,Closed,2024-03-16T11:00:11,2024-03-16T11:01:31,2024-03-16T11:06:17,2024-03-16T12:35:41,37.440163,-77.399566,6653 Cedar Ln Chester VA,0,0,0,0,Extinguishment,Garage,Undetermined,,None
INC-2023-4839,VA-FDID-042,Brush/Grass Fire,Closed,2024-12-28T14:42:13,2024-12-28T14:46:16,2024-12-28T14:53:18,2024-12-28T15:24:18,37.461743,-77.568104,5952 Valley Dr Midlothian VA,0,0,0,0,Extinguishment,Kitchen,Mechanical,,None
INC-2023-4840,VA-FDID-042,Electrical,Closed,2024-02-05T17:36:18,2024-02-05T17:41:13,2024-02-05T17:56:05,2024-02-05T19:40:29,37.525278,-77.385144,4265 Elm St Chester VA,0,0,0,0,Extinguishment,Garage,Cooking,,None
INC-2023-4841,VA-FDID-042,Hazmat,Closed,2023-06-19T14:51:57,2023-06-19T14:54:01,2023-06-19T15:06:48,2023-06-19T16:16:35,37.422325,-77.496137,7275 Valley Dr Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-4842,VA-FDID-042,Structure Fire,Closed,2024-12-03T15:04:00,2024-12-03T15:06:42,2024-12-03T15:10:46,2024-12-03T16:59:15,37.462548,-77.607391,7548 Park Dr Chester VA,0,0,0,0,Extinguishment,Outside,,Non-Combustible,None
INC-2023-4843,VA-FDID-042,Water Rescue,Closed,2024-03-27T17:03:02,2024-03-27T17:05:55,2024-03-27T17:18:13,2024-03-27T17:50:59,37.446158,-77.341317,5296 Park Dr Colonial Heights VA,0,0,0,0,Rescue,,,,None
INC-2023-4844,VA-FDID-042,EMS,Closed,2024-01-25T13:22:52,2024-01-25T13:25:59,2024-01-25T13:40:02,2024-01-25T14:05:07,37.283304,-77.492334,9801 Hill St Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4845,VA-FDID-042,EMS,Closed,2024-07-22T02:24:06,2024-07-22T02:27:59,2024-07-22T02:39:48,2024-07-22T03:51:39,37.456619,-77.325222,2865 Park Dr Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4846,VA-FDID-042,Structure Fire,Closed,2024-12-01T04:50:24,2024-12-01T04:53:22,2024-12-01T05:07:42,2024-12-01T06:53:59,37.348244,-77.594055,689 Hill St Chesterfield VA,0,0,0,0,Extinguishment,Living Room,Undetermined,Non-Combustible,None
INC-2023-4847,VA-FDID-042,EMS,Closed,2023-11-28T10:07:30,2023-11-28T10:12:12,2023-11-28T10:23:52,2023-11-28T12:21:42,37.301634,-77.316591,2577 Main St Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4848,VA-FDID-042,Structure Fire,Closed,2023-01-18T15:59:28,2023-01-18T16:00:56,2023-01-18T16:12:32,2023-01-18T17:16:23,37.419418,-77.572823,6513 Park Dr Bon Air VA,0,0,0,0,Extinguishment,Kitchen,Heating,Heavy Timber,None
INC-2023-4849,VA-FDID-042,EMS,Closed,2024-07-09T17:22:43,2024-07-09T17:27:24,2024-07-09T17:36:28,2024-07-09T18:32:01,37.435496,-77.390196,8424 River Rd Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4850,VA-FDID-042,Hazmat,Closed,2023-11-06T13:46:12,2023-11-06T13:49:52,2023-11-06T14:02:15,2023-11-06T15:33:09,37.496858,-77.41058,8541 Main St Chester VA,1,0,0,0,Hazmat Mitigation,,,,None
INC-2023-4851,VA-FDID-042,EMS,Closed,2024-03-23T02:04:37,2024-03-23T02:06:33,2024-03-23T02:10:34,2024-03-23T02:31:53,37.396018,-77.616258,2076 Hill St Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4852,VA-FDID-042,Brush/Grass Fire,Closed,2024-07-03T00:47:16,2024-07-03T00:51:38,2024-07-03T00:55:56,2024-07-03T01:42:41,37.413108,-77.628352,3865 Lake Rd Colonial Heights VA,0,0,0,0,Extinguishment,Garage,Electrical,,None
INC-2023-4853,VA-FDID-042,EMS,Closed,2024-10-04T06:17:32,2024-10-04T06:20:24,2024-10-04T06:28:09,2024-10-04T07:03:04,37.273302,-77.421517,6148 Mill Rd Ettrick VA,2,0,0,0,Medical Aid,,,,None
INC-2023-4854,VA-FDID-042,MVA,Closed,2024-10-28T13:12:05,2024-10-28T13:13:32,2024-10-28T13:28:03,2024-10-28T15:01:55,37.377592,-77.560008,9374 Park Dr Chester VA,0,0,0,0,Rescue,,,,None
INC-2023-4855,VA-FDID-042,Hazmat,Closed,2024-11-10T10:40:30,2024-11-10T10:43:44,2024-11-10T10:48:23,2024-11-10T12:33:17,37.405131,-77.343121,3954 Hill St Colonial Heights VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-4856,VA-FDID-042,Service Call,Closed,2023-06-13T15:04:07,2023-06-13T15:05:31,2023-06-13T15:20:15,2023-06-13T15:45:34,37.353865,-77.693509,7126 Valley Dr Bon Air VA,0,0,0,0,Service,,,,None
INC-2023-4857,VA-FDID-042,EMS,Closed,2024-08-19T19:38:07,2024-08-19T19:41:25,2024-08-19T19:46:30,2024-08-19T20:59:24,37.40164,-77.340676,4317 Lake Rd Bon Air VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4858,VA-FDID-042,MVA,Closed,2024-04-20T14:36:45,2024-04-20T14:40:56,2024-04-20T14:51:52,2024-04-20T15:46:52,37.30977,-77.596367,1152 Oak Ave Chesterfield VA,0,0,0,0,Rescue,,,,None
INC-2023-4859,VA-FDID-042,EMS,Closed,2024-06-03T13:13:53,2024-06-03T13:16:45,2024-06-03T13:23:44,2024-06-03T14:27:49,37.328272,-77.522251,341 Church Ave Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4860,VA-FDID-042,Brush/Grass Fire,Closed,2023-04-16T07:14:13,2023-04-16T07:17:21,2023-04-16T07:26:29,2023-04-16T08:10:26,37.484283,-77.6994,2743 School St Ettrick VA,0,0,0,0,Extinguishment,Roof,Smoking,,None
INC-2023-4861,VA-FDID-042,EMS,Closed,2023-05-03T21:39:12,2023-05-03T21:43:07,2023-05-03T21:52:59,2023-05-03T22:35:55,37.374146,-77.322124,2511 Cedar Ln Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4862,VA-FDID-042,False Alarm,Closed,2023-02-22T15:39:57,2023-02-22T15:42:35,2023-02-22T15:50:34,2023-02-22T17:24:35,37.275606,-77.521195,6086 Mill Rd Chesterfield VA,0,0,0,0,Investigated,,,,None
INC-2023-4863,VA-FDID-042,Service Call,Closed,2024-05-22T13:54:22,2024-05-22T13:57:32,2024-05-22T14:06:13,2024-05-22T15:21:50,37.23597,-77.630523,5034 Washington Blvd Ettrick VA,0,0,0,0,Service,,,,None
INC-2023-4864,VA-FDID-042,Structure Fire,Closed,2024-08-12T23:07:19,2024-08-12T23:10:56,2024-08-12T23:21:26,2024-08-13T00:54:55,37.29768,-77.429733,8848 Washington Blvd Colonial Heights VA,0,0,0,0,Extinguishment,Basement,Heating,Masonry,None
INC-2023-4865,VA-FDID-042,EMS,Closed,2024-04-22T02:25:13,2024-04-22T02:28:37,2024-04-22T02:34:12,2024-04-22T04:02:07,37.372086,-77.628786,418 Maple Ave Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4866,VA-FDID-042,Structure Fire,Closed,2024-02-27T07:42:00,2024-02-27T07:43:21,2024-02-27T07:47:34,2024-02-27T08:10:45,37.237588,-77.366142,7815 Lake Rd Chester VA,0,0,0,0,Extinguishment,Living Room,Heating,Masonry,None
INC-2023-4867,VA-FDID-042,CO Alarm,Closed,2024-01-06T04:27:08,2024-01-06T04:29:12,2024-01-06T04:34:24,2024-01-06T06:14:31,37.389998,-77.434455,880 Cedar Ln Chester VA,0,0,0,0,Investigated,,,,None
INC-2023-4868,VA-FDID-042,EMS,Closed,2024-04-30T01:23:19,2024-04-30T01:25:18,2024-04-30T01:39:57,2024-04-30T03:31:58,37.273027,-77.516104,4330 School St Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4869,VA-FDID-042,EMS,Closed,2024-07-18T06:24:19,2024-07-18T06:28:35,2024-07-18T06:37:24,2024-07-18T08:03:14,37.51216,-77.528525,8198 Church Ave Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4870,VA-FDID-042,Gas Leak,Closed,2024-09-26T03:40:44,2024-09-26T03:44:50,2024-09-26T03:56:40,2024-09-26T04:27:01,37.364681,-77.696508,6521 Lake Rd Bon Air VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-4871,VA-FDID-042,Structure Fire,Closed,2023-04-08T14:36:48,2023-04-08T14:40:42,2023-04-08T14:51:06,2023-04-08T15:27:34,37.29361,-77.534371,8814 Valley Dr Chester VA,0,0,0,0,Extinguishment,Living Room,Smoking,,None
INC-2023-4872,VA-FDID-042,EMS,Closed,2024-04-14T23:21:50,2024-04-14T23:26:43,2024-04-14T23:31:13,2024-04-15T01:05:34,37.375702,-77.362179,8189 River Rd Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-4873,VA-FDID-042,Structure Fire,Closed,2023-05-17T20:13:00,2023-05-17T20:14:41,2023-05-17T20:25:36,2023-05-17T21:15:15,37.32282,-77.340222,9199 Oak Ave Midlothian VA,0,0,0,0,Extinguishment,Engine Area,Arson,Masonry,None
INC-2023-4874,VA-FDID-042,Brush/Grass Fire,Closed,2024-07-04T23:50:37,2024-07-04T23:54:50,2024-07-05T00:00:34,2024-07-05T01:43:33,37.287933,-77.579232,2238 Mill Rd Colonial Heights VA,0,0,0,0,Extinguishment,Living Room,,,None
